Year,Date,Cultivar,LTE_C
2018_19,9/26/18,BR,-10.5
2018_19,9/26/18,FR,-10.5
2018_19,9/26/18,FR,-10.5
2018_19,9/26/18,FR,-10.5
2018_19,9/26/18,LC,-10.5
2018_19,9/26/18,PP,-10.5
2018_19,10/12/18,BR,-10.5
2018_19,4/16/19,PP,-10.5
2019_20,3/18/20,FR,-10.5
2019_20,4/10/20,FR,-10.5
2018_19,9/26/18,BR,-10.4
2018_19,9/26/18,FR,-10.4
2018_19,9/26/18,FR,-10.4
2018_19,9/26/18,LC,-10.4
2018_19,9/26/18,MQ,-10.4
2018_19,9/26/18,PP,-10.4
2018_19,10/12/18,LC,-10.4
2018_19,10/12/18,LC,-10.4
2018_19,4/16/19,FR,-10.4
2018_19,4/16/19,MQ,-10.4
2018_19,4/16/19,PP,-10.4
2019_20,4/2/20,MQ,-10.4
2019_20,4/10/20,BR,-10.4
2018_19,9/26/18,BR,-10.3
2018_19,9/26/18,BR,-10.3
2018_19,9/26/18,FR,-10.3
2018_19,9/26/18,LC,-10.3
2018_19,9/26/18,MQ,-10.3
2018_19,4/16/19,BR,-10.3
2019_20,10/8/19,LC,-10.3
2019_20,10/8/19,MQ,-10.3
2019_20,4/10/20,BR,-10.3
2019_20,4/17/20,LC,-10.3
2018_19,9/26/18,FR,-10.2
2018_19,9/26/18,FR,-10.2
2018_19,9/26/18,MQ,-10.2
2018_19,9/26/18,PP,-10.2
2018_19,10/12/18,FR,-10.2
2018_19,4/16/19,LC,-10.2
2018_19,4/16/19,MQ,-10.2
2019_20,10/8/19,PP,-10.2
2019_20,10/8/19,PP,-10.2
2018_19,9/26/18,FR,-10.1
2018_19,9/26/18,FR,-10.1
2018_19,9/26/18,LC,-10.1
2018_19,10/12/18,BR,-10.1
2018_19,10/12/18,BR,-10.1
2018_19,10/12/18,BR,-10.1
2018_19,1/4/19,FR,-10.1
2019_20,4/10/20,BR,-10.1
2019_20,4/10/20,FR,-10.1
2021_22,10/13/21,LC,-10.1
2018_19,9/26/18,BR,-10
2018_19,9/26/18,LC,-10
2018_19,9/26/18,PP,-10
2018_19,10/12/18,LC,-10
2018_19,4/16/19,BR,-10
2019_20,10/8/19,LC,-10
2019_20,4/10/20,LC,-10
2018_19,9/26/18,FR,-9.9
2018_19,9/26/18,FR,-9.9
2018_19,9/26/18,LC,-9.9
2018_19,10/12/18,LC,-9.9
2018_19,10/12/18,LC,-9.9
2019_20,10/8/19,BR,-9.9
2018_19,9/26/18,BR,-9.8
2018_19,9/26/18,BR,-9.8
2018_19,9/26/18,LC,-9.8
2018_19,9/26/18,LC,-9.8
2018_19,9/26/18,MQ,-9.8
2018_19,10/12/18,BR,-9.8
2018_19,10/12/18,BR,-9.8
2018_19,4/16/19,LC,-9.8
2019_20,10/8/19,LC,-9.8
2018_19,9/26/18,BR,-9.7
2018_19,9/26/18,FR,-9.7
2018_19,10/12/18,BR,-9.7
2018_19,10/12/18,LC,-9.7
2018_19,10/12/18,LC,-9.7
2019_20,10/8/19,BR,-9.7
2019_20,4/10/20,BR,-9.7
2018_19,9/26/18,LC,-9.6
2018_19,9/26/18,LC,-9.6
2018_19,10/12/18,LC,-9.6
2018_19,10/12/18,LC,-9.6
2018_19,4/16/19,BR,-9.6
2019_20,10/8/19,BR,-9.6
2019_20,10/8/19,LC,-9.6
2019_20,10/8/19,MQ,-9.6
2019_20,4/10/20,BR,-9.6
2019_20,4/17/20,MQ,-9.6
2018_19,9/26/18,LC,-9.5
2018_19,9/26/18,LC,-9.5
2018_19,9/26/18,PP,-9.5
2018_19,10/12/18,BR,-9.5
2018_19,10/12/18,LC,-9.5
2018_19,10/12/18,LC,-9.5
2018_19,10/12/18,LC,-9.5
2018_19,4/16/19,FR,-9.5
2018_19,4/16/19,MQ,-9.5
2019_20,10/8/19,LC,-9.5
2019_20,4/2/20,MQ,-9.5
2019_20,4/10/20,LC,-9.5
2019_20,4/10/20,PP,-9.5
2019_20,4/17/20,LC,-9.5
2018_19,9/26/18,BR,-9.4
2018_19,9/26/18,LC,-9.4
2018_19,9/26/18,LC,-9.4
2018_19,9/26/18,PP,-9.4
2018_19,10/12/18,BR,-9.4
2018_19,10/12/18,LC,-9.4
2018_19,4/16/19,BR,-9.4
2018_19,4/16/19,BR,-9.4
2019_20,10/8/19,LC,-9.4
2019_20,4/10/20,MQ,-9.4
2019_20,4/10/20,MQ,-9.4
2018_19,9/26/18,BR,-9.3
2018_19,9/26/18,FR,-9.3
2018_19,9/26/18,FR,-9.3
2018_19,9/26/18,LC,-9.3
2018_19,10/12/18,LC,-9.3
2018_19,4/16/19,LC,-9.3
2019_20,4/10/20,LC,-9.3
2018_19,9/26/18,LC,-9.2
2018_19,10/26/18,LC,-9.2
2019_20,10/8/19,LC,-9.2
2019_20,10/8/19,PP,-9.2
2019_20,4/10/20,LC,-9.2
2018_19,9/26/18,FR,-9.1
2018_19,4/16/19,BR,-9.1
2018_19,4/16/19,MQ,-9.1
2018_19,9/26/18,LC,-9
2018_19,9/26/18,LC,-9
2018_19,4/16/19,BR,-9
2018_19,4/16/19,BR,-8.9
2018_19,4/16/19,FR,-8.9
2018_19,4/16/19,MQ,-8.9
2018_19,4/16/19,PP,-8.9
2019_20,10/8/19,LC,-8.9
2019_20,10/8/19,MQ,-8.9
2018_19,9/26/18,LC,-8.8
2018_19,10/12/18,MQ,-8.8
2018_19,4/16/19,BR,-8.8
2018_19,4/16/19,MQ,-8.8
2018_19,9/26/18,BR,-8.7
2018_19,9/26/18,PP,-8.7
2018_19,4/16/19,BR,-8.7
2018_19,4/16/19,LC,-8.7
2018_19,4/16/19,BR,-8.5
2018_19,4/16/19,LC,-8.5
2018_19,4/16/19,MQ,-8.5
2018_19,9/26/18,LC,-8.4
2019_20,4/10/20,LC,-8.4
2019_20,4/17/20,LC,-8.4
2018_19,9/26/18,LC,-8.2
2018_19,3/21/19,LC,-8.2
2018_19,4/16/19,MQ,-8.2
2018_19,4/16/19,PP,-8.2
2018_19,9/26/18,LC,-8
2018_19,9/26/18,PP,-8
2018_19,4/16/19,BR,-8
2018_19,4/16/19,FR,-8
2018_19,4/16/19,PP,-7.9
2018_19,4/16/19,BR,-7.8
2019_20,4/10/20,LC,-7.8
2018_19,9/26/18,LC,-7.7
2018_19,4/16/19,BR,-7.6
2019_20,4/2/20,PP,-7.6
2019_20,4/10/20,MQ,-7.6
2018_19,4/16/19,MQ,-7.5
2019_20,10/8/19,MQ,-7.5
2019_20,4/10/20,PP,-7.5
2018_19,4/16/19,LC,-7.4
2018_19,4/16/19,LC,-7.4
2018_19,4/16/19,MQ,-7.4
2018_19,4/16/19,MQ,-7.4
2018_19,4/16/19,BR,-7.3
2018_19,4/16/19,LC,-7.3
2018_19,9/26/18,PP,-7.2
2018_19,4/16/19,MQ,-7.2
2018_19,4/16/19,MQ,-7.2
2018_19,4/16/19,PP,-7.2
2018_19,4/16/19,BR,-7.1
2018_19,4/16/19,LC,-7
2019_20,4/10/20,BR,-7
2018_19,4/16/19,BR,-6.9
2019_20,4/10/20,MQ,-6.9
2018_19,4/16/19,LC,-6.8
2019_20,4/10/20,LC,-6.7
2018_19,4/16/19,BR,-6.6
2018_19,4/16/19,LC,-6.6
2018_19,4/16/19,BR,-6.5
2018_19,4/16/19,BR,-6.2
2018_19,4/16/19,LC,-6.2
2018_19,4/16/19,BR,-6.1
2019_20,4/10/20,LC,-6.1
2018_19,4/16/19,LC,-5.9
2018_19,4/16/19,MQ,-5.9
2018_19,4/16/19,BR,-5.6
2018_19,4/16/19,LC,-5.5
2018_19,4/16/19,MQ,-5.5
2018_19,4/16/19,MQ,-4.6
